index,specimen,time,x,yOrig,yTrans,rho,hit_miss_y
664,7,64.63636364,0.991546394,3118.527168,28.80522136,0.965407158,1
665,7,65.64646465,1.005423303,3386.0021,29.53558993,0.965407158,1
666,7,66.65656566,1.019300212,3508.033888,29.85486708,0.965407158,1
667,7,67.66666667,1.033177121,3532.048904,29.91674049,0.965407158,1
668,7,68.67676768,1.04705403,3848.569203,30.70489981,0.965407158,1
669,7,69.68686869,1.060930938,3867.047395,30.74942761,0.965407158,1
670,7,70.6969697,1.074807847,4053.714,31.19076371,0.965407158,1
671,7,71.70707071,1.088684756,4237.152342,31.61024137,0.965407158,1
672,7,72.71717172,1.102561665,4159.513504,31.43435154,0.965407158,1
673,7,73.72727273,1.116438573,4577.38758,32.35441062,0.965407158,1
674,7,74.73737374,1.130315482,4472.739679,32.12995177,0.965407158,1
675,7,75.74747475,1.144192391,4880.23424,32.98355111,0.965407158,1
676,7,76.75757576,1.1580693,5072.154638,33.36762967,0.965407158,1
677,7,77.76767677,1.171946209,4985.603131,33.19575676,0.965407158,1
678,7,78.77777778,1.185823117,5330.204441,33.86767049,0.965407158,1
679,7,79.78787879,1.199700026,5003.110576,33.23069757,0.965407158,1
680,7,80.7979798,1.213576935,5791.063652,34.7183865,0.965407158,1
681,7,81.80808081,1.227453844,5657.217601,34.47656799,0.965407158,1
682,7,82.81818182,1.241330753,5732.851357,34.61372163,0.965407158,1
683,7,83.82828283,1.255207661,6032.886525,35.14513384,0.965407158,1
684,7,84.83838384,1.26908457,6235.075341,35.492454,0.965407158,1
685,7,85.84848485,1.282961479,6527.52256,35.98055744,0.965407158,1
686,7,86.85858586,1.296838388,6854.152643,36.50719266,0.965407158,1
687,7,87.86868687,1.310715296,6731.198363,36.31114516,0.965407158,1
688,7,88.87878788,1.324592205,6774.865247,36.38106799,0.965407158,1
689,7,89.88888889,1.338469114,7063.196958,36.83469515,0.965407158,1
690,7,90.8989899,1.352346023,7449.169894,37.42124443,0.965407158,1
691,7,91.90909091,1.366222932,7478.217256,37.46448096,0.965407158,1
692,7,92.91919192,1.38009984,7783.408283,37.91150578,0.965407158,1
693,7,93.92929293,1.393976749,8030.838327,38.26462495,0.965407158,1
694,7,94.93939394,1.407853658,8321.144277,38.66894963,0.965407158,1
695,7,95.94949495,1.421730567,8859.62122,39.39243176,0.965407158,1
696,7,96.95959596,1.435607476,8660.511324,39.12875354,0.965407158,1
697,7,97.96969697,1.449484384,8694.926713,39.17464342,0.965407158,1
698,7,98.97979798,1.463361293,9378.041939,40.05923948,0.965407158,1
699,7,99.98989899,1.477238202,9669.807161,40.42275197,0.965407158,1
700,7,101,1.491115111,9699.304991,40.45905577,0.965407158,1
701,8,1,-0.163125569,1,0,0.939206665,0
702,8,2.01010101,-0.145613063,0.187698615,-1.34610044,0.939206665,0
703,8,3.02020202,-0.128100557,0.781381214,-0.238655851,0.939206665,0
704,8,4.03030303,-0.110588051,0.27428327,-1.091842757,0.939206665,0
705,8,5.04040404,-0.093075545,7.026149211,2.566041983,0.939206665,0
706,8,6.050505051,-0.075563038,0.175312467,-1.389158366,0.939206665,0
707,8,7.060606061,-0.058050532,3.614382836,1.535984649,0.939206665,0
708,8,8.070707071,-0.040538026,0.000898123,-3.146470587,0.939206665,0
709,8,9.080808081,-0.02302552,0.135779579,-1.543466013,0.939206665,0
710,8,10.09090909,-0.005513014,0.173905881,-1.394187103,0.939206665,0
711,8,11.1010101,0.011999492,0.000109182,-3.38824911,0.939206665,0
712,8,12.11111111,0.029511998,4.298285506,1.78697405,0.939206665,0
713,8,13.12121212,0.047024504,1.289823172,0.263453251,0.939206665,0
714,8,14.13131313,0.064537011,10.89042951,3.353593189,0.939206665,0
715,8,15.14141414,0.082049517,0.510482829,-0.61489407,0.939206665,0
716,8,16.15151515,0.099562023,6.516846581,2.439944794,0.939206665,0
717,8,17.16161616,0.117074529,5.530684278,2.173713637,0.939206665,0
718,8,18.17171717,0.134587035,21.10159343,4.733554766,0.939206665,0
719,8,19.18181818,0.152099541,23.13850909,4.946110646,0.939206665,0
720,8,20.19191919,0.169612047,17.4574493,4.312542532,0.939206665,0
721,8,21.2020202,0.187124554,11.91258753,3.52662238,0.939206665,0
722,8,22.21212121,0.20463706,68.46377471,7.889692087,0.939206665,0
723,8,23.22222222,0.222149566,28.40607004,5.438633745,0.939206665,0
724,8,24.23232323,0.239662072,183.6611204,11.42915189,0.939206665,1
725,8,25.24242424,0.257174578,19.21428445,4.522790084,0.939206665,0
726,8,26.25252525,0.274687084,199.6496926,11.77407989,0.939206665,1
727,8,27.26262626,0.29219959,83.8002154,8.539989036,0.939206665,0
728,8,28.27272727,0.309712097,92.27749728,8.862731719,0.939206665,0
729,8,29.28282828,0.327224603,206.5335832,11.91639304,0.939206665,1
730,8,30.29292929,0.344737109,236.5259922,12.49885231,0.939206665,1
731,8,31.3030303,0.362249615,265.1157795,13.00581119,0.939206665,1
732,8,32.31313131,0.379762121,263.9063751,12.98519597,0.939206665,1
733,8,33.32323232,0.397274627,389.1612144,14.83038402,0.939206665,1
734,8,34.33333333,0.414787133,259.10294,12.90263027,0.939206665,1
735,8,35.34343434,0.432299639,404.4644194,15.02440507,0.939206665,1
736,8,36.35353535,0.449812146,400.4040007,14.97345487,0.939206665,1
737,8,37.36363636,0.467324652,439.2833202,15.44667243,0.939206665,1
738,8,38.37373737,0.484837158,453.3454104,15.61029181,0.939206665,1
739,8,39.38383838,0.502349664,677.5539411,17.8236716,0.939206665,1
740,8,40.39393939,0.51986217,621.5669748,17.32817059,0.939206665,1
741,8,41.4040404,0.537374676,618.3116803,17.29837335,0.939206665,1
742,8,42.41414141,0.554887182,926.3365747,19.72044492,0.939206665,1
743,8,43.42424242,0.572399689,766.8514237,18.55543048,0.939206665,1
744,8,44.43434343,0.589912195,830.767743,19.04180921,0.939206665,1
745,8,45.44444444,0.607424701,1077.121495,20.69392979,0.939206665,1
746,8,46.45454545,0.624937207,912.4946732,19.62542006,0.939206665,1
747,8,47.46464646,0.642449713,988.3089593,20.1336079,0.939206665,1
748,8,48.47474747,0.659962219,1091.321528,20.78035831,0.939206665,1
749,8,49.48484848,0.677474725,1138.473564,21.06158713,0.939206665,1
750,8,50.49494949,0.694987232,1864.457928,24.58971552,0.939206665,1
751,8,51.50505051,0.712499738,1344.343685,22.19833929,0.939206665,1
752,8,52.51515152,0.730012244,1520.916621,23.07593389,0.939206665,1
753,8,53.52525253,0.74752475,1488.928752,22.92268043,0.939206665,1
754,8,54.53535354,0.765037256,1629.504766,23.57924191,0.939206665,1
755,8,55.54545455,0.782549762,1700.885136,23.89689368,0.939206665,1
756,8,56.55555556,0.800062268,1926.346623,24.84027663,0.939206665,1
757,8,57.56565657,0.817574774,1908.357008,24.76805762,0.939206665,1
758,8,58.57575758,0.835087281,2038.831364,25.28102157,0.939206665,1
759,8,59.58585859,0.852599787,2204.148009,25.89762731,0.939206665,1
760,8,60.5959596,0.870112293,2230.334106,25.99217057,0.939206665,1
761,8,61.60606061,0.887624799,2401.817809,26.59207028,0.939206665,1
762,8,62.61616162,0.905137305,2704.738179,27.57941541,0.939206665,1
763,8,63.62626263,0.922649811,2677.159622,27.4929698,0.939206665,1
764,8,64.63636364,0.940162317,3216.941037,29.07908338,0.939206665,1
765,8,65.64646465,0.957674824,2981.952009,28.41451206,0.939206665,1
766,8,66.65656566,0.97518733,3073.163261,28.6768564,0.939206665,1
767,8,67.66666667,0.992699836,3134.201488,28.84925762,0.939206665,1
768,8,68.67676768,1.010212342,3441.978606,29.68306903,0.939206665,1
769,8,69.68686869,1.027724848,3938.827513,30.92094022,0.939206665,1
770,8,70.6969697,1.045237354,3775.632056,30.52760045,0.939206665,1
771,8,71.70707071,1.06274986,3966.311455,30.98600681,0.939206665,1
772,8,72.71717172,1.080262367,4252.750712,31.64529495,0.939206665,1
773,8,73.72727273,1.097774873,4275.253413,31.69569936,0.939206665,1
774,8,74.73737374,1.115287379,4375.97868,31.91897216,0.939206665,1
775,8,75.74747475,1.132799885,5294.307237,33.79918351,0.939206665,1
776,8,76.75757576,1.150312391,4973.801971,33.1721538,0.939206665,1
777,8,77.76767677,1.167824897,5012.662883,33.24972414,0.939206665,1
778,8,78.77777778,1.185337403,5235.750217,33.68673356,0.939206665,1
779,8,79.78787879,1.202849909,5725.915551,34.6011995,0.939206665,1
780,8,80.7979798,1.220362416,5854.275739,34.83117469,0.939206665,1
781,8,81.80808081,1.237874922,6072.219351,35.21335843,0.939206665,1
782,8,82.81818182,1.255387428,6284.685939,35.57641598,0.939206665,1
783,8,83.82828283,1.272899934,6307.577194,35.61499454,0.939206665,1
784,8,84.83838384,1.29041244,6874.70502,36.53971195,0.939206665,1
785,8,85.84848485,1.307924946,6848.400334,36.49807824,0.939206665,1
786,8,86.85858586,1.325437452,7492.200426,37.48525098,0.939206665,1
787,8,87.86868687,1.342949959,7582.403255,37.61855885,0.939206665,1
788,8,88.87878788,1.360462465,7874.064241,38.04182381,0.939206665,1
789,8,89.88888889,1.377974971,8172.568403,38.46332972,0.939206665,1
790,8,90.8989899,1.395487477,8539.85296,38.96680712,0.939206665,1
791,8,91.90909091,1.412999983,8857.385312,39.38949491,0.939206665,1
792,8,92.91919192,1.430512489,9320.331553,39.98636257,0.939206665,1
793,8,93.92929293,1.448024995,9433.837061,40.12938718,0.939206665,1
794,8,94.93939394,1.465537501,9980.844784,40.80156294,0.939206665,1
795,8,95.94949495,1.483050008,10192.07394,41.05393112,0.939206665,1
796,8,96.95959596,1.500562514,10586.24541,41.51483926,0.939206665,1
797,8,97.96969697,1.51807502,11104.64833,42.10231377,0.939206665,1
798,8,98.97979798,1.535587526,10990.68697,41.97491287,0.939206665,1
799,8,99.98989899,1.553100032,11946.03256,43.01455349,0.939206665,1
800,8,101,1.570612538,12153.84514,43.23260531,0.939206665,1
801,9,1,0.148495817,1,0,0.927414545,0
802,9,2.01010101,0.162840743,33.33028682,5.84188636,0.927414545,0
803,9,3.02020202,0.177185668,31.44548707,5.693031394,0.927414545,0
804,9,4.03030303,0.191530594,9.064703766,3.012466786,0.927414545,0
805,9,5.04040404,0.20587552,12.83852057,3.674239043,0.927414545,0
806,9,6.050505051,0.220220446,48.06669888,6.833714003,0.927414545,0
807,9,7.060606061,0.234565372,22.94223102,4.926237979,0.927414545,0
808,9,8.070707071,0.248910298,94.42918066,8.941182218,0.927414545,0
809,9,9.080808081,0.263255224,72.95747287,8.090403664,0.927414545,0
810,9,10.09090909,0.27760015,170.1245698,11.119543,0.927414545,1
811,9,11.1010101,0.291945075,36.22174443,6.058726987,0.927414545,0
812,9,12.11111111,0.306290001,259.506003,12.90960122,0.927414545,1
813,9,13.12121212,0.320634927,312.0238845,13.75720946,0.927414545,1
814,9,14.13131313,0.334979853,412.202559,15.12047861,0.927414545,1
815,9,15.14141414,0.349324779,418.5904221,15.1988005,0.927414545,1
816,9,16.15151515,0.363669705,490.0880218,16.02098871,0.927414545,1
817,9,17.16161616,0.378014631,278.0196588,13.22160593,0.927414545,1
818,9,18.17171717,0.392359557,428.9843602,15.3243965,0.927414545,1
819,9,19.18181818,0.406704482,412.95603,15.12976285,0.927414545,1
820,9,20.19191919,0.421049408,511.5545823,16.25062262,0.927414545,1
821,9,21.2020202,0.435394334,424.5255356,15.27079308,0.927414545,1
822,9,22.21212121,0.44973926,495.6443434,16.08111967,0.927414545,1
823,9,23.22222222,0.464084186,745.0506788,18.38277118,0.927414545,1
824,9,24.23232323,0.478429112,698.8696165,18.00446555,0.927414545,1
825,9,25.24242424,0.492774038,559.845126,16.74258879,0.927414545,1
826,9,26.25252525,0.507118964,467.1266743,15.76708734,0.927414545,1
827,9,27.26262626,0.521463889,859.9035748,19.25448755,0.927414545,1
828,9,28.27272727,0.535808815,841.1206212,19.11799522,0.927414545,1
829,9,29.28282828,0.550153741,1179.157346,21.29748231,0.927414545,1
830,9,30.29292929,0.564498667,1003.208316,20.23010631,0.927414545,1
831,9,31.3030303,0.578843593,979.4279323,20.07558211,0.927414545,1
832,9,32.31313131,0.593188519,1159.871884,21.18641349,0.927414545,1
833,9,33.32323232,0.607533445,961.253899,19.95563092,0.927414545,1
834,9,34.33333333,0.621878371,1089.498936,20.7693112,0.927414545,1
835,9,35.34343434,0.636223296,1199.684001,21.41425199,0.927414545,1
836,9,36.35353535,0.650568222,1235.39073,21.61394719,0.927414545,1
837,9,37.36363636,0.664913148,1244.337401,21.66332134,0.927414545,1
838,9,38.37373737,0.679258074,1444.161605,22.70411321,0.927414545,1
839,9,39.38383838,0.693603,1405.518479,22.51143181,0.927414545,1
840,9,40.39393939,0.707947926,1860.051717,24.5716464,0.927414545,1
841,9,41.4040404,0.722292852,1427.955047,22.62376835,0.927414545,1
842,9,42.41414141,0.736637778,1673.88856,23.77792084,0.927414545,1
843,9,43.42424242,0.750982703,1785.670167,24.2617952,0.927414545,1
844,9,44.43434343,0.765327629,1807.753594,24.35475617,0.927414545,1
845,9,45.44444444,0.779672555,2063.332002,25.37465547,0.927414545,1
846,9,46.45454545,0.794017481,1983.410453,25.06614892,0.927414545,1
847,9,47.46464646,0.808362407,2049.815636,25.32310109,0.927414545,1
848,9,48.47474747,0.822707333,1981.277371,25.05779161,0.927414545,1
849,9,49.48484848,0.837052259,2444.112031,26.73519499,0.927414545,1
850,9,50.49494949,0.851397185,2501.385229,26.92615495,0.927414545,1
851,9,51.50505051,0.86574211,2418.954005,26.65027959,0.927414545,1
852,9,52.51515152,0.880087036,2549.300081,27.08347517,0.927414545,1
853,9,53.52525253,0.894431962,2621.40981,27.31621565,0.927414545,1
854,9,54.53535354,0.908776888,2707.226862,27.58718454,0.927414545,1
855,9,55.54545455,0.923121814,2859.358766,28.05251406,0.927414545,1
856,9,56.55555556,0.93746674,2983.28922,28.41840021,0.927414545,1
857,9,57.56565657,0.951811666,3203.521668,29.04210389,0.927414545,1
858,9,58.57575758,0.966156592,3248.887685,29.16666718,0.927414545,1
859,9,59.58585859,0.980501517,3233.616798,29.12487987,0.927414545,1
860,9,60.5959596,0.994846443,3301.998536,29.3108927,0.927414545,1
861,9,61.60606061,1.009191369,3508.651943,29.85646333,0.927414545,1
862,9,62.61616162,1.023536295,3410.402579,29.60009407,0.927414545,1
863,9,63.62626263,1.037881221,3813.273286,30.61940985,0.927414545,1
864,9,64.63636364,1.052226147,3650.860667,30.21841392,0.927414545,1
865,9,65.64646465,1.066571073,4029.744635,31.13493427,0.927414545,1
866,9,66.65656566,1.080915999,4214.367088,31.55886729,0.927414545,1
867,9,67.66666667,1.095260924,4500.183789,32.18918428,0.927414545,1
868,9,68.67676768,1.10960585,4496.501725,32.18125264,0.927414545,1
869,9,69.68686869,1.123950776,5068.728742,33.36086743,0.927414545,1
870,9,70.6969697,1.138295702,4907.968906,33.0397286,0.927414545,1
871,9,71.70707071,1.152640628,4947.900204,33.12020519,0.927414545,1
872,9,72.71717172,1.166985554,5296.777839,33.80390792,0.927414545,1
873,9,73.72727273,1.18133048,5643.37622,34.45132344,0.927414545,1
874,9,74.73737374,1.195675406,5387.068313,33.97547312,0.927414545,1
875,9,75.74747475,1.210020331,5620.108964,34.40878551,0.927414545,1
876,9,76.75757576,1.224365257,5994.541716,35.07830971,0.927414545,1
877,9,77.76767677,1.238710183,6280.115579,35.56870129,0.927414545,1
878,9,78.77777778,1.253055109,6328.033843,35.64938369,0.927414545,1
879,9,79.78787879,1.267400035,6074.834402,35.21788291,0.927414545,1
880,9,80.7979798,1.281744961,6663.855542,36.20265857,0.927414545,1
881,9,81.80808081,1.296089887,6593.575483,36.08858337,0.927414545,1
882,9,82.81818182,1.310434813,7117.642177,36.91882897,0.927414545,1
883,9,83.82828283,1.324779738,7306.892923,37.20767134,0.927414545,1
884,9,84.83838384,1.339124664,7287.874088,37.17889258,0.927414545,1
885,9,85.84848485,1.35346959,7421.147915,37.37941738,0.927414545,1
886,9,86.85858586,1.367814516,7821.323511,37.96614305,0.927414545,1
887,9,87.86868687,1.382159442,7889.496198,38.06389803,0.927414545,1
888,9,88.87878788,1.396504368,8238.628103,38.55508638,0.927414545,1
889,9,89.88888889,1.410849294,8588.56221,39.03238397,0.927414545,1
890,9,90.8989899,1.42519422,8742.267721,39.23755233,0.927414545,1
891,9,91.90909091,1.439539145,9273.745188,39.92729246,0.927414545,1
892,9,92.91919192,1.453884071,9312.140598,39.97599233,0.927414545,1
893,9,93.92929293,1.468228997,9468.465351,40.17277098,0.927414545,1
894,9,94.93939394,1.482573923,9882.669059,40.68293764,0.927414545,1
895,9,95.94949495,1.496918849,10348.72942,41.23864184,0.927414545,1
896,9,96.95959596,1.511263775,10000.83249,40.82560954,0.927414545,1
897,9,97.96969697,1.525608701,10364.25639,41.25683806,0.927414545,1
898,9,98.97979798,1.539953627,10554.44847,41.47812791,0.927414545,1
899,9,99.98989899,1.554298552,10975.14348,41.95746168,0.927414545,1
900,9,101,1.568643478,11419.29497,42.44918031,0.927414545,1
901,10,1,-0.121641453,1,0,0.936799235,0
902,10,2.01010101,-0.105913335,0.48858356,-0.651245505,0.936799235,0
903,10,3.02020202,-0.090185218,5.036179734,2.026942085,0.936799235,0
904,10,4.03030303,-0.074457101,NA,NA,0.936799235,1
905,10,5.04040404,-0.058728984,86.53216669,8.646501737,0.936799235,0
906,10,6.050505051,-0.043000867,0.167574445,-1.417197736,0.936799235,0
907,10,7.060606061,-0.02727275,2.73433898,1.155737943,0.936799235,0
908,10,8.070707071,-0.011544633,4.580041674,1.881911092,0.936799235,0
909,10,9.080808081,0.004183484,4.925194438,1.992566062,0.936799235,0
910,10,10.09090909,0.019911601,0.799043091,-0.217681171,0.936799235,0
911,10,11.1010101,0.035639719,1.153826433,0.14588354,0.936799235,0
912,10,12.11111111,0.051367836,4.23084618,1.763579736,0.936799235,0
913,10,13.12121212,0.067095953,17.95135864,4.373155517,0.936799235,0
914,10,14.13131313,0.08282407,8.536710041,2.904519127,0.936799235,0
915,10,15.14141414,0.098552187,2.683264188,1.131061225,0.936799235,0
916,10,16.15151515,0.114280304,44.37313514,6.60867057,0.936799235,0
917,10,17.16161616,0.130008421,4.3545396,1.806284154,0.936799235,0
918,10,18.17171717,0.145736538,11.08169379,3.386845827,0.936799235,0
919,10,19.18181818,0.161464655,37.62560014,6.159471858,0.936799235,0
920,10,20.19191919,0.177192773,22.3584169,4.866385044,0.936799235,0
921,10,21.2020202,0.19292089,15.89704999,4.112424992,0.936799235,0
922,10,22.21212121,0.208649007,51.61406411,7.038258284,0.936799235,0
923,10,23.22222222,0.224377124,42.19816735,6.469681882,0.936799235,0
924,10,24.23232323,0.240105241,191.4138202,11.59903013,0.936799235,1
925,10,25.24242424,0.255833358,91.25339065,8.824922977,0.936799235,0
926,10,26.25252525,0.271561475,97.8205592,9.062223805,0.936799235,0
927,10,27.26262626,0.287289592,166.1958984,11.02632921,0.936799235,1
928,10,28.27272727,0.303017709,230.4849352,12.38606211,0.936799235,1
929,10,29.28282828,0.318745827,214.8824639,12.08441922,0.936799235,1
930,10,30.29292929,0.334473944,490.3279853,16.02359587,0.936799235,1
931,10,31.3030303,0.350202061,500.7892107,16.13636063,0.936799235,1
932,10,32.31313131,0.365930178,585.9707047,16.99593332,0.936799235,1
933,10,33.32323232,0.381658295,1100.929448,20.83837236,0.936799235,1
934,10,34.33333333,0.397386412,630.4977448,17.40933729,0.936799235,1
935,10,35.34343434,0.413114529,679.4674353,17.8400696,0.936799235,1
936,10,36.35353535,0.428842646,752.8871715,18.44525473,0.936799235,1
937,10,37.36363636,0.444570763,733.9576191,18.29349619,0.936799235,1
938,10,38.37373737,0.460298881,625.8221998,17.36694936,0.936799235,1
939,10,39.38383838,0.476026998,827.659715,19.01880228,0.936799235,1
940,10,40.39393939,0.491755115,1141.70028,21.08051912,0.936799235,1
941,10,41.4040404,0.507483232,867.3704653,19.30814372,0.936799235,1
942,10,42.41414141,0.523211349,897.3879603,19.52050364,0.936799235,1
943,10,43.42424242,0.538939466,1211.600381,21.48137278,0.936799235,1
944,10,44.43434343,0.554667583,1288.233478,21.90188544,0.936799235,1
945,10,45.44444444,0.5703957,1507.952129,23.01410744,0.936799235,1
946,10,46.45454545,0.586123817,1465.033318,22.80662187,0.936799235,1
947,10,47.46464646,0.601851935,1600.069026,23.44528706,0.936799235,1
948,10,48.47474747,0.617580052,1821.09568,24.41051909,0.936799235,1
949,10,49.48484848,0.633308169,1769.647999,24.19382262,0.936799235,1
950,10,50.49494949,0.649036286,2045.174336,25.30534092,0.936799235,1
951,10,51.50505051,0.664764403,1927.213852,24.84374565,0.936799235,1
952,10,52.51515152,0.68049252,1985.276448,25.07345443,0.936799235,1
953,10,53.52525253,0.696220637,2157.045994,25.72548402,0.936799235,1
954,10,54.53535354,0.711948754,2254.346826,26.07815738,0.936799235,1
955,10,55.54545455,0.727676871,2367.596566,26.47491203,0.936799235,1
956,10,56.55555556,0.743404989,2521.496937,26.9924539,0.936799235,1
957,10,57.56565657,0.759133106,2545.728576,27.07182356,0.936799235,1
958,10,58.57575758,0.774861223,2739.292006,27.68682171,0.936799235,1
959,10,59.58585859,0.79058934,2947.760107,28.31465847,0.936799235,1
960,10,60.5959596,0.806317457,2947.293769,28.31329076,0.936799235,1
961,10,61.60606061,0.822045574,3193.018644,29.01308194,0.936799235,1
962,10,62.61616162,0.837773691,3302.383028,29.31193061,0.936799235,1
963,10,63.62626263,0.853501808,3500.748864,29.83603649,0.936799235,1
964,10,64.63636364,0.869229926,3757.22101,30.48245121,0.936799235,1
965,10,65.64646465,0.884958043,3790.494784,30.56393109,0.936799235,1
966,10,66.65656566,0.90068616,4024.276127,31.12216308,0.936799235,1
967,10,67.66666667,0.916414277,4494.9424,32.17789222,0.936799235,1
968,10,68.67676768,0.932142394,4251.346592,31.64214337,0.936799235,1
969,10,69.68686869,0.947870511,4263.214225,31.66875661,0.936799235,1
970,10,70.6969697,0.963598628,4765.9266,32.74952667,0.936799235,1
971,10,71.70707071,0.979326745,4931.519524,33.08724952,0.936799235,1
972,10,72.71717172,0.995054862,5110.635576,33.44335761,0.936799235,1
973,10,73.72727273,1.01078298,5484.614582,34.15848247,0.936799235,1
974,10,74.73737374,1.026511097,5773.715469,34.68727536,0.936799235,1
975,10,75.74747475,1.042239214,6906.43944,36.58978507,0.936799235,1
976,10,76.75757576,1.057967331,5956.233764,35.0112375,0.936799235,1
977,10,77.76767677,1.073695448,6091.507583,35.24669692,0.936799235,1
978,10,78.77777778,1.089423565,6926.630942,36.62155748,0.936799235,1
979,10,79.78787879,1.105151682,6982.515126,36.70914313,0.936799235,1
980,10,80.7979798,1.120879799,6931.238229,36.62879782,0.936799235,1
981,10,81.80808081,1.136607916,7364.233531,37.29410786,0.936799235,1
982,10,82.81818182,1.152336034,7619.878585,37.67360216,0.936799235,1
983,10,83.82828283,1.168064151,7758.150238,37.87500007,0.936799235,1
984,10,84.83838384,1.183792268,8215.318821,38.52277141,0.936799235,1
985,10,85.84848485,1.199520385,8562.397867,38.99719298,0.936799235,1
986,10,86.85858586,1.215248502,8585.69322,39.028529,0.936799235,1
987,10,87.86868687,1.230976619,8938.391489,39.49555221,0.936799235,1
988,10,88.87878788,1.246704736,9601.275478,40.33809495,0.936799235,1
989,10,89.88888889,1.262432853,9739.723317,40.50866908,0.936799235,1
990,10,90.8989899,1.27816097,10048.47281,40.88278301,0.936799235,1
991,10,91.90909091,1.293889088,10319.23333,41.20402007,0.936799235,1
992,10,92.91919192,1.309617205,10699.80414,41.64529573,0.936799235,1
993,10,93.92929293,1.325345322,11033.72702,42.02314148,0.936799235,1
994,10,94.93939394,1.341073439,11583.93899,42.62790997,0.936799235,1
995,10,95.94949495,1.356801556,11867.31595,42.9312352,0.936799235,1
996,10,96.95959596,1.372529673,12185.48876,43.26556877,0.936799235,1
997,10,97.96969697,1.38825779,12578.38736,43.66974223,0.936799235,1
998,10,98.97979798,1.403985907,13120.73013,44.21277517,0.936799235,1
999,10,99.98989899,1.419714024,13250.27936,44.340057,0.936799235,1
1000,10,101,1.435442142,13932.55827,44.99580391,0.936799235,1
1001,11,1,-0.112404895,1,0,0.936117335,0
1002,11,2.01010101,-0.096101082,2.230024327,0.895470165,0.936117335,0
1003,11,3.02020202,-0.07979727,3.188114097,1.361423737,0.936117335,0
1004,11,4.03030303,-0.063493458,0.024022514,-2.350375225,0.936117335,0
1005,11,5.04040404,-0.047189646,26.39505686,5.25917127,0.936117335,0
1006,11,6.050505051,-0.030885834,2.91659552,1.241142756,0.936117335,0
1007,11,7.060606061,-0.014582022,13.78027146,3.816607876,0.936117335,0
1008,11,8.070707071,0.00172179,5.549670951,2.179154614,0.936117335,0
1009,11,9.080808081,0.018025603,35.15728653,5.980421148,0.936117335,0
1010,11,10.09090909,0.034329415,5.378671703,2.129652489,0.936117335,0
1011,11,11.1010101,0.050633227,26.05955971,5.228268148,0.936117335,0
1012,11,12.11111111,0.066937039,43.1596439,6.53175372,0.936117335,0
1013,11,13.12121212,0.083240851,16.75024607,4.223535397,0.936117335,0
1014,11,14.13131313,0.099544663,12.28848559,3.58752623,0.936117335,0
1015,11,15.14141414,0.115848475,16.42597294,4.181803516,0.936117335,0
1016,11,16.15151515,0.132152288,5.747016513,2.234918476,0.936117335,0
1017,11,17.16161616,0.1484561,39.07699671,6.260783505,0.936117335,0
1018,11,18.17171717,0.164759912,15.64615355,4.078924519,0.936117335,0
1019,11,19.18181818,0.181063724,40.56811457,6.362046264,0.936117335,0
1020,11,20.19191919,0.197367536,68.82243998,7.90605928,0.936117335,0
1021,11,21.2020202,0.213671348,32.62558777,5.786968832,0.936117335,0
1022,11,22.21212121,0.22997516,171.6776242,11.15595838,0.936117335,1
1023,11,23.22222222,0.246278973,113.2051,9.575745252,0.936117335,0
1024,11,24.23232323,0.262582785,118.8903845,9.752602262,0.936117335,0
1025,11,25.24242424,0.278886597,219.5526488,12.1763395,0.936117335,1
1026,11,26.25252525,0.295190409,172.9840575,11.18640531,0.936117335,1
1027,11,27.26262626,0.311494221,257.2225524,12.87000409,0.936117335,1
1028,11,28.27272727,0.327798033,516.6466222,16.304058,0.936117335,1
1029,11,29.28282828,0.344101845,618.3480646,17.29870703,0.936117335,1
1030,11,30.29292929,0.360405658,506.2461757,16.19450171,0.936117335,1
1031,11,31.3030303,0.37670947,614.9238831,17.2672414,0.936117335,1
1032,11,32.31313131,0.393013282,648.5699221,17.57105157,0.936117335,1
1033,11,33.32323232,0.409317094,744.1834523,18.375827,0.936117335,1
1034,11,34.33333333,0.425620906,504.8531359,16.17970326,0.936117335,1
1035,11,35.34343434,0.441924718,809.910002,18.88618866,0.936117335,1
1036,11,36.35353535,0.45822853,889.5562559,19.46560408,0.936117335,1
1037,11,37.36363636,0.474532343,882.3736439,19.41494354,0.936117335,1
1038,11,38.37373737,0.490836155,972.7100566,20.03143399,0.936117335,1
1039,11,39.38383838,0.507139967,1163.361585,21.20661075,0.936117335,1
1040,11,40.39393939,0.523443779,848.4408978,19.1714524,0.936117335,1
1041,11,41.4040404,0.539747591,1058.326852,20.57824772,0.936117335,1
1042,11,42.41414141,0.556051403,1043.373767,20.48513466,0.936117335,1
1043,11,43.42424242,0.572355215,1332.396433,22.13598459,0.936117335,1
1044,11,44.43434343,0.588659027,1352.350937,22.23990441,0.936117335,1
1045,11,45.44444444,0.60496284,1433.929499,22.6534641,0.936117335,1
1046,11,46.45454545,0.621266652,1476.627728,22.86310638,0.936117335,1
1047,11,47.46464646,0.637570464,1472.614983,22.84359423,0.936117335,1
1048,11,48.47474747,0.653874276,1625.562123,23.5614029,0.936117335,1
1049,11,49.48484848,0.670178088,1891.818701,24.70122507,0.936117335,1
1050,11,50.49494949,0.6864819,1782.073298,24.24657468,0.936117335,1
